Date,Brand,SKU,Recommended Price
6/5/2016,SIERRA NEVADA PALE ALE,6 Pk 12 Oz Glass,13.99
6/5/2016,SIERRA NEVADA TORPEDO,6 Pk 12 Oz Glass,13.99
6/5/2016,BROOKLYN PILSNER,6 Pk 12 Oz Glass,12.49
6/5/2016,BROOKLYN OKTOBERFEST,6 Pk 12 Oz Glass,14.99
6/5/2016,BLUE POINT TOASTED,6 Pk 12 Oz Glass,13.49
6/5/2016,MAGIC HAT,6 Pk 12 Oz Glass,11.49
6/5/2016,BROOKLYN INDIA PALE,6 Pk 12 Oz Glass,12.49
6/12/2016,CORONA EXTRA,6 Pk 12 Oz Glass,12.99
6/12/2016,CORONA LIGHT,6 Pk 12 Oz Glass,13.49
6/12/2016,STELLA ARTOIS,6 Pk 11.2 Oz Glass,13.99
6/12/2016,LEFFE BLONDE,6 Pk 11.2 Oz Glass,13.49
6/12/2016,BECKS,6 Pk 12 Oz Glass,10.49
6/12/2016,HOEGAARDEN,6 Pk 11.2 Oz Glass,13.49
6/12/2016,MILLER LITE,6 Pk 12 Oz Glass,10.99
6/12/2016,BUD LIGHT,6 Pk 12 Oz Glass,10.99
6/12/2016,BUD LIGHT PLATINUM,6 Pk 12 Oz Glass,10.99
6/12/2016,BUDWEISER,6 Pk 12 Oz Glass,10.49
6/12/2016,COORS LIGHT,6 Pk 12 Oz Glass,10.49
6/12/2016,MILLER LITE,12 Pk 12 Oz Glass,13.99
6/12/2016,MILLER LITE,12 Pk 12 Oz Can,14.99
6/12/2016,SIERRA NEVADA PALE ALE,6 Pk 12 Oz Glass,13.49
6/12/2016,SIERRA NEVADA TORPEDO,6 Pk 12 Oz Glass,13.49
6/12/2016,BROOKLYN PILSNER,6 Pk 12 Oz Glass,12.99
6/12/2016,BROOKLYN OKTOBERFEST,6 Pk 12 Oz Glass,14.99
6/12/2016,BLUE POINT TOASTED,6 Pk 12 Oz Glass,13.99
6/12/2016,MAGIC HAT,6 Pk 12 Oz Glass,12.49
6/12/2016,BROOKLYN INDIA PALE,6 Pk 12 Oz Glass,12.49
6/19/2016,CORONA EXTRA,6 Pk 12 Oz Glass,12.49
6/19/2016,CORONA LIGHT,6 Pk 12 Oz Glass,12.99
6/19/2016,STELLA ARTOIS,6 Pk 11.2 Oz Glass,13.49
6/19/2016,LEFFE BLONDE,6 Pk 11.2 Oz Glass,13.49
6/19/2016,BECKS,6 Pk 12 Oz Glass,11.99
6/19/2016,HOEGAARDEN,6 Pk 11.2 Oz Glass,13.99
6/19/2016,MILLER LITE,6 Pk 12 Oz Glass,10.49
6/19/2016,BUD LIGHT,6 Pk 12 Oz Glass,10.49
6/19/2016,BUD LIGHT PLATINUM,6 Pk 12 Oz Glass,10.99
6/19/2016,BUDWEISER,6 Pk 12 Oz Glass,10.99
6/19/2016,COORS LIGHT,6 Pk 12 Oz Glass,10.49
6/19/2016,MILLER LITE,12 Pk 12 Oz Glass,14.99
6/19/2016,MILLER LITE,12 Pk 12 Oz Can,14.99
6/19/2016,SIERRA NEVADA PALE ALE,6 Pk 12 Oz Glass,12.49
6/19/2016,SIERRA NEVADA TORPEDO,6 Pk 12 Oz Glass,13.49
6/19/2016,BROOKLYN PILSNER,6 Pk 12 Oz Glass,13.99
6/19/2016,BROOKLYN OKTOBERFEST,6 Pk 12 Oz Glass,14.99
6/19/2016,BLUE POINT TOASTED,6 Pk 12 Oz Glass,13.99
6/19/2016,MAGIC HAT,6 Pk 12 Oz Glass,12.99
6/19/2016,BROOKLYN INDIA PALE,6 Pk 12 Oz Glass,12.99
6/26/2016,CORONA EXTRA,6 Pk 12 Oz Glass,12.99
6/26/2016,CORONA LIGHT,6 Pk 12 Oz Glass,13.49
6/26/2016,STELLA ARTOIS,6 Pk 11.2 Oz Glass,13.49
6/26/2016,LEFFE BLONDE,6 Pk 11.2 Oz Glass,13.49
6/26/2016,BECKS,6 Pk 12 Oz Glass,10.49
6/26/2016,HOEGAARDEN,6 Pk 11.2 Oz Glass,13.49
6/26/2016,MILLER LITE,6 Pk 12 Oz Glass,10.49
6/26/2016,BUD LIGHT,6 Pk 12 Oz Glass,10.99
6/26/2016,BUD LIGHT PLATINUM,6 Pk 12 Oz Glass,10.99
6/26/2016,BUDWEISER,6 Pk 12 Oz Glass,10.99
6/26/2016,COORS LIGHT,6 Pk 12 Oz Glass,10.49
6/26/2016,MILLER LITE,12 Pk 12 Oz Glass,14.99
6/26/2016,MILLER LITE,12 Pk 12 Oz Can,13.99
6/26/2016,SIERRA NEVADA PALE ALE,6 Pk 12 Oz Glass,13.49
6/26/2016,SIERRA NEVADA TORPEDO,6 Pk 12 Oz Glass,13.49
6/26/2016,BROOKLYN PILSNER,6 Pk 12 Oz Glass,13.49
6/26/2016,BROOKLYN OKTOBERFEST,6 Pk 12 Oz Glass,14.99
6/26/2016,BLUE POINT TOASTED,6 Pk 12 Oz Glass,13.49
6/26/2016,MAGIC HAT,6 Pk 12 Oz Glass,12.49
6/26/2016,BROOKLYN INDIA PALE,6 Pk 12 Oz Glass,12.49
7/3/2016,CORONA EXTRA,6 Pk 12 Oz Glass,12.49
7/3/2016,CORONA LIGHT,6 Pk 12 Oz Glass,13.49
7/3/2016,STELLA ARTOIS,6 Pk 11.2 Oz Glass,13.99
7/3/2016,LEFFE BLONDE,6 Pk 11.2 Oz Glass,13.99
7/3/2016,BECKS,6 Pk 12 Oz Glass,11.99
7/3/2016,HOEGAARDEN,6 Pk 11.2 Oz Glass,13.99
7/3/2016,MILLER LITE,6 Pk 12 Oz Glass,10.99
7/3/2016,BUD LIGHT,6 Pk 12 Oz Glass,10.49
7/3/2016,BUD LIGHT PLATINUM,6 Pk 12 Oz Glass,10.99
7/3/2016,BUDWEISER,6 Pk 12 Oz Glass,10.99
7/3/2016,COORS LIGHT,6 Pk 12 Oz Glass,10.49
7/3/2016,MILLER LITE,12 Pk 12 Oz Glass,13.49
7/3/2016,MILLER LITE,12 Pk 12 Oz Can,13.99
7/3/2016,SIERRA NEVADA PALE ALE,6 Pk 12 Oz Glass,13.49
7/3/2016,SIERRA NEVADA TORPEDO,6 Pk 12 Oz Glass,12.49
7/3/2016,BROOKLYN PILSNER,6 Pk 12 Oz Glass,13.49
7/3/2016,BROOKLYN OKTOBERFEST,6 Pk 12 Oz Glass,12.49
7/3/2016,BLUE POINT TOASTED,6 Pk 12 Oz Glass,13.49
7/3/2016,MAGIC HAT,6 Pk 12 Oz Glass,12.99
7/3/2016,BROOKLYN INDIA PALE,6 Pk 12 Oz Glass,11.99
7/10/2016,CORONA EXTRA,6 Pk 12 Oz Glass,12.49
7/10/2016,CORONA LIGHT,6 Pk 12 Oz Glass,13.99
7/10/2016,STELLA ARTOIS,6 Pk 11.2 Oz Glass,13.99
7/10/2016,LEFFE BLONDE,6 Pk 11.2 Oz Glass,13.49
7/10/2016,BECKS,6 Pk 12 Oz Glass,11.49
7/10/2016,HOEGAARDEN,6 Pk 11.2 Oz Glass,13.99
7/10/2016,MILLER LITE,6 Pk 12 Oz Glass,9.49
7/10/2016,BUD LIGHT,6 Pk 12 Oz Glass,10.99
7/10/2016,BUD LIGHT PLATINUM,6 Pk 12 Oz Glass,9.99
7/10/2016,BUDWEISER,6 Pk 12 Oz Glass,10.49
7/10/2016,COORS LIGHT,6 Pk 12 Oz Glass,9.99
7/10/2016,MILLER LITE,12 Pk 12 Oz Glass,13.99
7/10/2016,MILLER LITE,12 Pk 12 Oz Can,13.49
7/10/2016,SIERRA NEVADA PALE ALE,6 Pk 12 Oz Glass,13.49
7/10/2016,SIERRA NEVADA TORPEDO,6 Pk 12 Oz Glass,13.49
7/10/2016,BROOKLYN PILSNER,6 Pk 12 Oz Glass,12.49
7/10/2016,BROOKLYN OKTOBERFEST,6 Pk 12 Oz Glass,13.49
7/10/2016,BLUE POINT TOASTED,6 Pk 12 Oz Glass,13.99
7/10/2016,MAGIC HAT,6 Pk 12 Oz Glass,12.99
7/10/2016,BROOKLYN INDIA PALE,6 Pk 12 Oz Glass,12.49
7/17/2016,CORONA EXTRA,6 Pk 12 Oz Glass,12.99
7/17/2016,CORONA LIGHT,6 Pk 12 Oz Glass,13.99
7/17/2016,STELLA ARTOIS,6 Pk 11.2 Oz Glass,12.49
7/17/2016,LEFFE BLONDE,6 Pk 11.2 Oz Glass,13.49
7/17/2016,BECKS,6 Pk 12 Oz Glass,10.99
7/17/2016,HOEGAARDEN,6 Pk 11.2 Oz Glass,12.49
7/17/2016,MILLER LITE,6 Pk 12 Oz Glass,10.99
7/17/2016,BUD LIGHT,6 Pk 12 Oz Glass,9.49
7/17/2016,BUD LIGHT PLATINUM,6 Pk 12 Oz Glass,9.49
7/17/2016,BUDWEISER,6 Pk 12 Oz Glass,9.99
7/17/2016,COORS LIGHT,6 Pk 12 Oz Glass,10.99
7/17/2016,MILLER LITE,12 Pk 12 Oz Glass,13.49
7/17/2016,MILLER LITE,12 Pk 12 Oz Can,13.49
7/17/2016,SIERRA NEVADA PALE ALE,6 Pk 12 Oz Glass,13.49
7/17/2016,SIERRA NEVADA TORPEDO,6 Pk 12 Oz Glass,13.49
7/17/2016,BROOKLYN PILSNER,6 Pk 12 Oz Glass,13.49
7/17/2016,BROOKLYN OKTOBERFEST,6 Pk 12 Oz Glass,13.49
7/17/2016,BLUE POINT TOASTED,6 Pk 12 Oz Glass,13.49
7/17/2016,MAGIC HAT,6 Pk 12 Oz Glass,12.99
7/17/2016,BROOKLYN INDIA PALE,6 Pk 12 Oz Glass,12.99
7/24/2016,CORONA EXTRA,6 Pk 12 Oz Glass,13.49
7/24/2016,CORONA LIGHT,6 Pk 12 Oz Glass,13.49
7/24/2016,STELLA ARTOIS,6 Pk 11.2 Oz Glass,13.49
7/24/2016,LEFFE BLONDE,6 Pk 11.2 Oz Glass,13.49
7/24/2016,BECKS,6 Pk 12 Oz Glass,11.49
7/24/2016,HOEGAARDEN,6 Pk 11.2 Oz Glass,13.49
7/24/2016,MILLER LITE,6 Pk 12 Oz Glass,10.99
7/24/2016,BUD LIGHT,6 Pk 12 Oz Glass,10.49
7/24/2016,BUD LIGHT PLATINUM,6 Pk 12 Oz Glass,10.49
7/24/2016,BUDWEISER,6 Pk 12 Oz Glass,10.49
7/24/2016,COORS LIGHT,6 Pk 12 Oz Glass,10.99
7/24/2016,MILLER LITE,12 Pk 12 Oz Glass,14.49
7/24/2016,MILLER LITE,12 Pk 12 Oz Can,14.49
7/24/2016,SIERRA NEVADA PALE ALE,6 Pk 12 Oz Glass,13.99
7/24/2016,SIERRA NEVADA TORPEDO,6 Pk 12 Oz Glass,13.99
7/24/2016,BROOKLYN PILSNER,6 Pk 12 Oz Glass,13.99
7/24/2016,BROOKLYN OKTOBERFEST,6 Pk 12 Oz Glass,13.99
7/24/2016,BLUE POINT TOASTED,6 Pk 12 Oz Glass,13.99
7/24/2016,MAGIC HAT,6 Pk 12 Oz Glass,12.99
7/24/2016,BROOKLYN INDIA PALE,6 Pk 12 Oz Glass,12.49
7/31/2016,CORONA EXTRA,6 Pk 12 Oz Glass,13.99
7/31/2016,CORONA LIGHT,6 Pk 12 Oz Glass,13.49
7/31/2016,STELLA ARTOIS,6 Pk 11.2 Oz Glass,13.99
7/31/2016,LEFFE BLONDE,6 Pk 11.2 Oz Glass,13.49
7/31/2016,BECKS,6 Pk 12 Oz Glass,11.99
7/31/2016,HOEGAARDEN,6 Pk 11.2 Oz Glass,13.99
7/31/2016,MILLER LITE,6 Pk 12 Oz Glass,11.49
7/31/2016,BUD LIGHT,6 Pk 12 Oz Glass,10.99
7/31/2016,BUD LIGHT PLATINUM,6 Pk 12 Oz Glass,10.49
7/31/2016,BUDWEISER,6 Pk 12 Oz Glass,10.99
7/31/2016,COORS LIGHT,6 Pk 12 Oz Glass,11.49
7/31/2016,MILLER LITE,12 Pk 12 Oz Glass,13.49
7/31/2016,MILLER LITE,12 Pk 12 Oz Can,14.99
7/31/2016,SIERRA NEVADA PALE ALE,6 Pk 12 Oz Glass,13.99
7/31/2016,SIERRA NEVADA TORPEDO,6 Pk 12 Oz Glass,13.99
7/31/2016,BROOKLYN PILSNER,6 Pk 12 Oz Glass,12.49
7/31/2016,BROOKLYN OKTOBERFEST,6 Pk 12 Oz Glass,13.49
7/31/2016,BLUE POINT TOASTED,6 Pk 12 Oz Glass,13.99
7/31/2016,MAGIC HAT,6 Pk 12 Oz Glass,12.49
7/31/2016,BROOKLYN INDIA PALE,6 Pk 12 Oz Glass,12.49
8/7/2016,CORONA EXTRA,6 Pk 12 Oz Glass,13.49
8/7/2016,CORONA LIGHT,6 Pk 12 Oz Glass,12.99
8/7/2016,STELLA ARTOIS,6 Pk 11.2 Oz Glass,13.99
8/7/2016,LEFFE BLONDE,6 Pk 11.2 Oz Glass,13.49
8/7/2016,BECKS,6 Pk 12 Oz Glass,11.49
8/7/2016,HOEGAARDEN,6 Pk 11.2 Oz Glass,13.49
8/7/2016,MILLER LITE,6 Pk 12 Oz Glass,11.99
8/7/2016,BUD LIGHT,6 Pk 12 Oz Glass,9.99
8/7/2016,BUD LIGHT PLATINUM,6 Pk 12 Oz Glass,10.99
8/7/2016,BUDWEISER,6 Pk 12 Oz Glass,10.49
8/7/2016,COORS LIGHT,6 Pk 12 Oz Glass,11.99
8/7/2016,MILLER LITE,12 Pk 12 Oz Glass,13.49
8/7/2016,MILLER LITE,12 Pk 12 Oz Can,14.49
8/7/2016,SIERRA NEVADA PALE ALE,6 Pk 12 Oz Glass,13.49
8/7/2016,SIERRA NEVADA TORPEDO,6 Pk 12 Oz Glass,12.49
8/7/2016,BROOKLYN PILSNER,6 Pk 12 Oz Glass,13.49
8/7/2016,BROOKLYN OKTOBERFEST,6 Pk 12 Oz Glass,13.99
8/7/2016,BLUE POINT TOASTED,6 Pk 12 Oz Glass,13.49
8/7/2016,MAGIC HAT,6 Pk 12 Oz Glass,12.99
8/7/2016,BROOKLYN INDIA PALE,6 Pk 12 Oz Glass,12.49
8/14/2016,CORONA EXTRA,6 Pk 12 Oz Glass,13.49
8/14/2016,CORONA LIGHT,6 Pk 12 Oz Glass,13.99
8/14/2016,STELLA ARTOIS,6 Pk 11.2 Oz Glass,13.49
8/14/2016,LEFFE BLONDE,6 Pk 11.2 Oz Glass,13.49
8/14/2016,BECKS,6 Pk 12 Oz Glass,11.99
8/14/2016,HOEGAARDEN,6 Pk 11.2 Oz Glass,12.99
8/14/2016,MILLER LITE,6 Pk 12 Oz Glass,11.99
8/14/2016,BUD LIGHT,6 Pk 12 Oz Glass,10.99
8/14/2016,BUD LIGHT PLATINUM,6 Pk 12 Oz Glass,10.99
8/14/2016,BUDWEISER,6 Pk 12 Oz Glass,10.49
8/14/2016,COORS LIGHT,6 Pk 12 Oz Glass,10.49
8/14/2016,MILLER LITE,12 Pk 12 Oz Glass,14.99
8/14/2016,MILLER LITE,12 Pk 12 Oz Can,14.49
8/14/2016,SIERRA NEVADA PALE ALE,6 Pk 12 Oz Glass,13.99
8/14/2016,SIERRA NEVADA TORPEDO,6 Pk 12 Oz Glass,13.99
8/14/2016,BROOKLYN PILSNER,6 Pk 12 Oz Glass,12.49
8/14/2016,BROOKLYN OKTOBERFEST,6 Pk 12 Oz Glass,14.99
8/14/2016,BLUE POINT TOASTED,6 Pk 12 Oz Glass,13.49
8/14/2016,MAGIC HAT,6 Pk 12 Oz Glass,12.99
8/14/2016,BROOKLYN INDIA PALE,6 Pk 12 Oz Glass,12.49
8/21/2016,CORONA EXTRA,6 Pk 12 Oz Glass,13.99
8/21/2016,CORONA LIGHT,6 Pk 12 Oz Glass,13.49
8/21/2016,STELLA ARTOIS,6 Pk 11.2 Oz Glass,12.99
8/21/2016,LEFFE BLONDE,6 Pk 11.2 Oz Glass,13.49
8/21/2016,BECKS,6 Pk 12 Oz Glass,11.99
8/21/2016,HOEGAARDEN,6 Pk 11.2 Oz Glass,13.99
8/21/2016,MILLER LITE,6 Pk 12 Oz Glass,11.49
8/21/2016,BUD LIGHT,6 Pk 12 Oz Glass,10.99
8/21/2016,BUD LIGHT PLATINUM,6 Pk 12 Oz Glass,10.99
8/21/2016,BUDWEISER,6 Pk 12 Oz Glass,10.49
8/21/2016,COORS LIGHT,6 Pk 12 Oz Glass,11.99
8/21/2016,MILLER LITE,12 Pk 12 Oz Glass,14.99
8/21/2016,MILLER LITE,12 Pk 12 Oz Can,13.99
8/21/2016,SIERRA NEVADA PALE ALE,6 Pk 12 Oz Glass,13.49
8/21/2016,SIERRA NEVADA TORPEDO,6 Pk 12 Oz Glass,13.49
8/21/2016,BROOKLYN PILSNER,6 Pk 12 Oz Glass,13.99
8/21/2016,BROOKLYN OKTOBERFEST,6 Pk 12 Oz Glass,14.99
8/21/2016,BLUE POINT TOASTED,6 Pk 12 Oz Glass,13.99
8/21/2016,MAGIC HAT,6 Pk 12 Oz Glass,12.99
8/21/2016,BROOKLYN INDIA PALE,6 Pk 12 Oz Glass,12.99
8/28/2016,CORONA EXTRA,6 Pk 12 Oz Glass,13.99
8/28/2016,CORONA LIGHT,6 Pk 12 Oz Glass,13.49
8/28/2016,STELLA ARTOIS,6 Pk 11.2 Oz Glass,13.49
8/28/2016,LEFFE BLONDE,6 Pk 11.2 Oz Glass,13.49
8/28/2016,BECKS,6 Pk 12 Oz Glass,11.99
8/28/2016,HOEGAARDEN,6 Pk 11.2 Oz Glass,13.99
8/28/2016,MILLER LITE,6 Pk 12 Oz Glass,11.99
8/28/2016,BUD LIGHT,6 Pk 12 Oz Glass,10.49
8/28/2016,BUD LIGHT PLATINUM,6 Pk 12 Oz Glass,10.49
8/28/2016,BUDWEISER,6 Pk 12 Oz Glass,10.49
8/28/2016,COORS LIGHT,6 Pk 12 Oz Glass,10.49
8/28/2016,MILLER LITE,12 Pk 12 Oz Glass,14.49
8/28/2016,MILLER LITE,12 Pk 12 Oz Can,14.49
8/28/2016,SIERRA NEVADA PALE ALE,6 Pk 12 Oz Glass,13.99
8/28/2016,SIERRA NEVADA TORPEDO,6 Pk 12 Oz Glass,13.99
8/28/2016,BROOKLYN PILSNER,6 Pk 12 Oz Glass,13.49
8/28/2016,BROOKLYN OKTOBERFEST,6 Pk 12 Oz Glass,13.49
8/28/2016,BLUE POINT TOASTED,6 Pk 12 Oz Glass,13.99
8/28/2016,MAGIC HAT,6 Pk 12 Oz Glass,12.49
8/28/2016,BROOKLYN INDIA PALE,6 Pk 12 Oz Glass,12.99
9/4/2016,CORONA EXTRA,6 Pk 12 Oz Glass,12.49
9/4/2016,CORONA LIGHT,6 Pk 12 Oz Glass,13.49
9/4/2016,STELLA ARTOIS,6 Pk 11.2 Oz Glass,12.99
9/4/2016,LEFFE BLONDE,6 Pk 11.2 Oz Glass,13.49
9/4/2016,BECKS,6 Pk 12 Oz Glass,11.49
9/4/2016,HOEGAARDEN,6 Pk 11.2 Oz Glass,13.99
9/4/2016,MILLER LITE,6 Pk 12 Oz Glass,11.49
9/4/2016,BUD LIGHT,6 Pk 12 Oz Glass,10.49
9/4/2016,BUD LIGHT PLATINUM,6 Pk 12 Oz Glass,10.49
9/4/2016,BUDWEISER,6 Pk 12 Oz Glass,10.99
9/4/2016,COORS LIGHT,6 Pk 12 Oz Glass,10.99
9/4/2016,MILLER LITE,12 Pk 12 Oz Glass,13.49
9/4/2016,MILLER LITE,12 Pk 12 Oz Can,13.49
9/4/2016,SIERRA NEVADA PALE ALE,6 Pk 12 Oz Glass,13.99
9/4/2016,SIERRA NEVADA TORPEDO,6 Pk 12 Oz Glass,13.49
9/4/2016,BROOKLYN PILSNER,6 Pk 12 Oz Glass,13.49
9/4/2016,BROOKLYN OKTOBERFEST,6 Pk 12 Oz Glass,13.49
9/4/2016,BLUE POINT TOASTED,6 Pk 12 Oz Glass,12.49
9/4/2016,MAGIC HAT,6 Pk 12 Oz Glass,12.99
9/4/2016,BROOKLYN INDIA PALE,6 Pk 12 Oz Glass,12.49
9/11/2016,CORONA EXTRA,6 Pk 12 Oz Glass,13.49
9/11/2016,CORONA LIGHT,6 Pk 12 Oz Glass,13.99
9/11/2016,STELLA ARTOIS,6 Pk 11.2 Oz Glass,13.49
9/11/2016,LEFFE BLONDE,6 Pk 11.2 Oz Glass,13.49
9/11/2016,BECKS,6 Pk 12 Oz Glass,11.99
9/11/2016,HOEGAARDEN,6 Pk 11.2 Oz Glass,12.99
9/11/2016,MILLER LITE,6 Pk 12 Oz Glass,11.49
9/11/2016,BUD LIGHT,6 Pk 12 Oz Glass,10.49
9/11/2016,BUD LIGHT PLATINUM,6 Pk 12 Oz Glass,10.99
9/11/2016,BUDWEISER,6 Pk 12 Oz Glass,10.49
9/11/2016,COORS LIGHT,6 Pk 12 Oz Glass,11.49
9/11/2016,MILLER LITE,12 Pk 12 Oz Glass,14.49
9/11/2016,MILLER LITE,12 Pk 12 Oz Can,13.99
9/11/2016,SIERRA NEVADA PALE ALE,6 Pk 12 Oz Glass,13.99
9/11/2016,SIERRA NEVADA TORPEDO,6 Pk 12 Oz Glass,13.99
9/11/2016,BROOKLYN PILSNER,6 Pk 12 Oz Glass,13.99
9/11/2016,BROOKLYN OKTOBERFEST,6 Pk 12 Oz Glass,12.49
9/11/2016,BLUE POINT TOASTED,6 Pk 12 Oz Glass,13.99
9/11/2016,MAGIC HAT,6 Pk 12 Oz Glass,12.49
9/11/2016,BROOKLYN INDIA PALE,6 Pk 12 Oz Glass,12.49
9/18/2016,CORONA EXTRA,6 Pk 12 Oz Glass,13.49
9/18/2016,CORONA LIGHT,6 Pk 12 Oz Glass,13.49
9/18/2016,STELLA ARTOIS,6 Pk 11.2 Oz Glass,13.49
9/18/2016,LEFFE BLONDE,6 Pk 11.2 Oz Glass,12.99
9/18/2016,BECKS,6 Pk 12 Oz Glass,11.99
9/18/2016,HOEGAARDEN,6 Pk 11.2 Oz Glass,13.99
9/18/2016,MILLER LITE,6 Pk 12 Oz Glass,11.49
9/18/2016,BUD LIGHT,6 Pk 12 Oz Glass,10.49
9/18/2016,BUD LIGHT PLATINUM,6 Pk 12 Oz Glass,10.99
9/18/2016,BUDWEISER,6 Pk 12 Oz Glass,10.99
9/18/2016,COORS LIGHT,6 Pk 12 Oz Glass,11.99
9/18/2016,MILLER LITE,12 Pk 12 Oz Glass,14.49
9/18/2016,MILLER LITE,12 Pk 12 Oz Can,14.99
9/18/2016,SIERRA NEVADA PALE ALE,6 Pk 12 Oz Glass,13.99
9/18/2016,SIERRA NEVADA TORPEDO,6 Pk 12 Oz Glass,13.49
9/18/2016,BROOKLYN PILSNER,6 Pk 12 Oz Glass,13.49
9/18/2016,BROOKLYN OKTOBERFEST,6 Pk 12 Oz Glass,13.99
9/18/2016,BLUE POINT TOASTED,6 Pk 12 Oz Glass,13.49
9/18/2016,MAGIC HAT,6 Pk 12 Oz Glass,12.49
9/18/2016,BROOKLYN INDIA PALE,6 Pk 12 Oz Glass,12.49
9/25/2016,CORONA EXTRA,6 Pk 12 Oz Glass,11.49
9/25/2016,CORONA LIGHT,6 Pk 12 Oz Glass,13.99
9/25/2016,STELLA ARTOIS,6 Pk 11.2 Oz Glass,13.49
9/25/2016,LEFFE BLONDE,6 Pk 11.2 Oz Glass,13.49
9/25/2016,BECKS,6 Pk 12 Oz Glass,11.49
9/25/2016,HOEGAARDEN,6 Pk 11.2 Oz Glass,13.49
9/25/2016,MILLER LITE,6 Pk 12 Oz Glass,11.49
9/25/2016,BUD LIGHT,6 Pk 12 Oz Glass,9.99
9/25/2016,BUD LIGHT PLATINUM,6 Pk 12 Oz Glass,10.99
9/25/2016,BUDWEISER,6 Pk 12 Oz Glass,9.99
9/25/2016,COORS LIGHT,6 Pk 12 Oz Glass,11.99
9/25/2016,MILLER LITE,12 Pk 12 Oz Glass,14.49
9/25/2016,MILLER LITE,12 Pk 12 Oz Can,14.99
9/25/2016,SIERRA NEVADA PALE ALE,6 Pk 12 Oz Glass,13.99
9/25/2016,SIERRA NEVADA TORPEDO,6 Pk 12 Oz Glass,13.49
9/25/2016,BROOKLYN PILSNER,6 Pk 12 Oz Glass,13.99
9/25/2016,BROOKLYN OKTOBERFEST,6 Pk 12 Oz Glass,13.99
9/25/2016,BLUE POINT TOASTED,6 Pk 12 Oz Glass,13.49
9/25/2016,MAGIC HAT,6 Pk 12 Oz Glass,12.49
9/25/2016,BROOKLYN INDIA PALE,6 Pk 12 Oz Glass,12.99
10/2/2016,CORONA EXTRA,6 Pk 12 Oz Glass,13.99
10/2/2016,CORONA LIGHT,6 Pk 12 Oz Glass,13.49
10/2/2016,STELLA ARTOIS,6 Pk 11.2 Oz Glass,13.49
10/2/2016,LEFFE BLONDE,6 Pk 11.2 Oz Glass,13.49
10/2/2016,BECKS,6 Pk 12 Oz Glass,11.99
10/2/2016,HOEGAARDEN,6 Pk 11.2 Oz Glass,13.49
10/2/2016,MILLER LITE,6 Pk 12 Oz Glass,11.99
10/2/2016,BUD LIGHT,6 Pk 12 Oz Glass,9.49
10/2/2016,BUD LIGHT PLATINUM,6 Pk 12 Oz Glass,10.99
10/2/2016,BUDWEISER,6 Pk 12 Oz Glass,10.49
10/2/2016,COORS LIGHT,6 Pk 12 Oz Glass,11.49
10/2/2016,MILLER LITE,12 Pk 12 Oz Glass,14.99
10/2/2016,MILLER LITE,12 Pk 12 Oz Can,14.99
10/2/2016,SIERRA NEVADA PALE ALE,6 Pk 12 Oz Glass,13.99
10/2/2016,SIERRA NEVADA TORPEDO,6 Pk 12 Oz Glass,13.99
10/2/2016,BROOKLYN PILSNER,6 Pk 12 Oz Glass,13.99
10/2/2016,BROOKLYN OKTOBERFEST,6 Pk 12 Oz Glass,14.99
10/2/2016,BLUE POINT TOASTED,6 Pk 12 Oz Glass,13.99
10/2/2016,MAGIC HAT,6 Pk 12 Oz Glass,12.99
10/2/2016,BROOKLYN INDIA PALE,6 Pk 12 Oz Glass,12.49
10/9/2016,CORONA EXTRA,6 Pk 12 Oz Glass,12.99
10/9/2016,CORONA LIGHT,6 Pk 12 Oz Glass,13.99
10/9/2016,STELLA ARTOIS,6 Pk 11.2 Oz Glass,12.99
10/9/2016,LEFFE BLONDE,6 Pk 11.2 Oz Glass,13.49
10/9/2016,BECKS,6 Pk 12 Oz Glass,11.49
10/9/2016,HOEGAARDEN,6 Pk 11.2 Oz Glass,13.99
10/9/2016,MILLER LITE,6 Pk 12 Oz Glass,11.99
10/9/2016,BUD LIGHT,6 Pk 12 Oz Glass,10.99
10/9/2016,BUD LIGHT PLATINUM,6 Pk 12 Oz Glass,10.49
10/9/2016,BUDWEISER,6 Pk 12 Oz Glass,10.49
10/9/2016,COORS LIGHT,6 Pk 12 Oz Glass,10.49
10/9/2016,MILLER LITE,12 Pk 12 Oz Glass,14.99
10/9/2016,MILLER LITE,12 Pk 12 Oz Can,14.99
10/9/2016,SIERRA NEVADA PALE ALE,6 Pk 12 Oz Glass,13.49
10/9/2016,SIERRA NEVADA TORPEDO,6 Pk 12 Oz Glass,13.49
10/9/2016,BROOKLYN PILSNER,6 Pk 12 Oz Glass,13.49
10/9/2016,BROOKLYN OKTOBERFEST,6 Pk 12 Oz Glass,14.99
10/9/2016,BLUE POINT TOASTED,6 Pk 12 Oz Glass,13.49
10/9/2016,MAGIC HAT,6 Pk 12 Oz Glass,12.99
10/9/2016,BROOKLYN INDIA PALE,6 Pk 12 Oz Glass,12.49
10/16/2016,CORONA EXTRA,6 Pk 12 Oz Glass,12.49
10/16/2016,CORONA LIGHT,6 Pk 12 Oz Glass,13.99
10/16/2016,STELLA ARTOIS,6 Pk 11.2 Oz Glass,13.99
10/16/2016,LEFFE BLONDE,6 Pk 11.2 Oz Glass,13.99
10/16/2016,BECKS,6 Pk 12 Oz Glass,11.99
10/16/2016,HOEGAARDEN,6 Pk 11.2 Oz Glass,13.49
